Churn,Genero,Tercera_Edad,Con_Pareja,Tiene_Dependientes,Meses_Contrato,Tiene_Servicio_Telefonico,Servicio_Internet,Tiene_Soporte_Tecnico,Tiene_Streaming_TV,Duración_Contrato,Forma de pago,Cargos_Mensuales,Total_Facturado,Cargos_Diarios
1,Male,1,1,0,46,1,Fiber optic,0,1,Month-to-month,Electronic check,101.0,4680.05,3.3666666666666667
0,Male,0,1,1,62,1,Fiber optic,1,1,Two year,Bank transfer (automatic),115.55,7159.05,3.8516666666666666
1,Female,0,1,1,5,1,Fiber optic,1,1,Month-to-month,Electronic check,85.75,470.95,2.8583333333333334
0,Female,0,0,0,10,0,DSL,1,0,Month-to-month,Electronic check,36.25,374.0,1.2083333333333333
1,Female,1,0,0,13,1,Fiber optic,0,0,Month-to-month,Electronic check,74.3,940.35,2.4766666666666666
0,Female,0,1,0,71,1,No,False,0,Two year,Bank transfer (automatic),24.75,1836.9,825
0,Female,0,0,0,42,1,DSL,0,0,One year,Bank transfer (automatic),60.15,2421.6,2.005
0,Male,0,0,0,9,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),99.3,918.75,3.31
1,Male,0,1,0,61,1,Fiber optic,0,1,Month-to-month,Electronic check,105.55,6281.45,3.518333333333333
0,Male,0,0,0,2,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),71.3,157.75,2.3766666666666665
0,Male,0,1,1,60,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),74.35,4453.3,2.478333333333333
0,Female,0,0,0,39,0,DSL,0,1,Month-to-month,Credit card (automatic),50.65,1905.4,1.6883333333333332
0,Male,0,1,1,15,1,No,False,0,One year,Mailed check,19.5,239.75,0.65
0,Male,0,0,0,7,1,DSL,0,0,Month-to-month,Mailed check,43.9,278.4,1.4633333333333334
0,Female,0,0,0,15,1,No,False,0,Two year,Mailed check,19.6,331.6,0.6533333333333334
0,Female,0,1,0,61,1,Fiber optic,1,1,One year,Bank transfer (automatic),101.15,6383.9,3.371666666666667
0,Female,0,1,1,19,1,DSL,0,0,Month-to-month,Bank transfer (automatic),49.6,962.9,1.6533333333333333
0,Male,0,0,0,59,1,No,False,0,Two year,Mailed check,25.0,1510.5,0.8333333333333334
0,Male,0,0,1,30,0,DSL,0,1,Month-to-month,Electronic check,44.5,1307.8,1.4833333333333334
0,Male,1,1,0,62,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),89.8,5629.55,2.993333333333333
1,Male,0,1,1,2,1,No,False,0,One year,Mailed check,19.85,35.9,0.6616666666666667
0,Female,0,0,0,18,1,Fiber optic,0,0,Month-to-month,Electronic check,77.8,1358.6,2.5933333333333333
0,Female,1,1,0,20,1,DSL,0,0,Month-to-month,Electronic check,60.0,1259.35,2.0
0,Male,0,0,0,4,1,DSL,1,1,Month-to-month,Electronic check,61.3,249.4,2.0433333333333334
0,Male,0,0,1,5,1,DSL,1,0,Month-to-month,Bank transfer (automatic),48.65,235.2,1.6216666666666666
1,Female,0,1,0,42,1,Fiber optic,1,0,Month-to-month,Electronic check,84.3,3588.4,2.81
0,Female,0,0,0,10,1,Fiber optic,0,1,Month-to-month,Electronic check,100.6,1060.2,3.353333333333333
0,Female,0,1,1,0,0,DSL,1,1,Two year,Bank transfer (automatic),52.55,0.0,1.7516666666666665
0,Female,0,1,1,52,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),98.15,4993.4,3.271666666666667
0,Male,0,1,1,45,1,No,False,0,Two year,Electronic check,19.2,903.7,0.64
0,Male,1,1,0,69,1,Fiber optic,1,1,One year,Mailed check,110.55,7610.1,3.685
0,Male,0,1,0,25,0,DSL,0,1,One year,Credit card (automatic),38.1,970.4,1.27
0,Female,0,0,0,36,1,Fiber optic,0,1,One year,Bank transfer (automatic),104.8,3886.45,3.493333333333333
0,Female,1,0,0,8,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),74.05,600.15,2.4683333333333333
0,Female,0,0,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,69.7,135.2,2.3233333333333333
0,Male,0,0,0,5,1,DSL,1,0,Month-to-month,Electronic check,56.15,291.45,1.8716666666666666
1,Female,0,0,0,3,1,DSL,0,0,Month-to-month,Electronic check,55.3,196.15,1.8433333333333333
1,Female,0,1,0,52,1,Fiber optic,0,1,Month-to-month,Electronic check,105.05,5624.85,3.5016666666666665
0,Male,0,0,0,13,1,No,False,0,Month-to-month,Electronic check,20.4,251.65,0.6799999999999999
0,Female,0,1,1,38,1,No,False,0,One year,Credit card (automatic),19.6,763.1,0.6533333333333334
0,Female,0,0,0,61,1,Fiber optic,0,1,One year,Electronic check,103.95,6423.0,3.4650000000000003
1,Male,0,0,0,16,1,No,False,0,Month-to-month,Bank transfer (automatic),20.25,327.45,675
1,Female,0,1,1,35,1,DSL,1,1,Month-to-month,Electronic check,72.25,2568.55,2.408333333333333
0,Female,0,0,1,18,1,DSL,0,0,Month-to-month,Mailed check,57.65,992.7,1.9216666666666666
0,Male,1,1,1,71,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),105.1,7548.1,3.503333333333333
0,Male,0,1,1,23,1,DSL,1,0,Two year,Mailed check,59.7,1414.2,1.99
1,Female,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),69.7,69.7,2.3233333333333333
0,Female,1,0,0,46,1,DSL,1,0,One year,Credit card (automatic),69.1,3255.35,2.3033333333333332
0,Male,0,0,0,26,0,DSL,1,0,Month-to-month,Electronic check,35.75,1022.5,1.1916666666666667
1,Male,0,0,0,11,1,Fiber optic,0,0,Month-to-month,Electronic check,74.95,815.5,2.4983333333333335
0,Female,0,1,1,35,1,DSL,0,0,Month-to-month,Credit card (automatic),59.45,2136.9,1.9816666666666667
1,Female,1,0,0,6,1,Fiber optic,0,0,Month-to-month,Electronic check,74.4,434.1,2.48
0,Male,0,1,0,31,1,DSL,1,0,One year,Credit card (automatic),75.5,2424.45,2.5166666666666666
1,Male,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,69.8,69.8,2.3266666666666667
1,Female,1,0,0,38,1,DSL,0,0,Month-to-month,Credit card (automatic),57.15,2250.65,1.905
1,Female,0,0,0,2,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),70.0,153.05,2.3333333333333335
0,Female,1,1,0,71,1,Fiber optic,0,0,Two year,Credit card (automatic),80.7,5676.0,2.69
1,Female,1,0,0,16,1,Fiber optic,0,1,Month-to-month,Electronic check,84.75,1350.15,2.825
0,Male,0,1,1,42,1,No,False,0,One year,Mailed check,20.25,854.9,675
0,Male,0,0,0,56,1,No,False,0,Two year,Bank transfer (automatic),25.95,1444.05,865
0,Female,0,1,0,18,1,Fiber optic,1,1,Month-to-month,Electronic check,88.85,1594.75,2.9616666666666664
0,Female,1,0,0,13,1,DSL,0,0,Month-to-month,Electronic check,54.8,731.3,1.8266666666666667
0,Male,0,1,0,42,1,DSL,1,1,One year,Credit card (automatic),80.45,3375.9,2.6816666666666666
1,Female,0,1,0,59,1,Fiber optic,0,1,Month-to-month,Electronic check,101.1,6039.9,3.3699999999999997
0,Male,0,0,0,26,0,DSL,0,0,Month-to-month,Bank transfer (automatic),44.65,1156.55,1.4883333333333333
0,Male,0,0,1,54,1,Fiber optic,1,1,One year,Electronic check,105.85,5826.65,3.5283333333333333
0,Male,0,0,0,40,1,No,False,0,Two year,Mailed check,24.6,973.95,0.8200000000000001
0,Male,0,1,1,8,1,DSL,1,0,Two year,Credit card (automatic),76.15,645.8,2.5383333333333336
0,Female,1,1,0,25,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),88.4,2191.15,2.9466666666666668
1,Female,0,0,0,2,1,Fiber optic,0,1,Month-to-month,Electronic check,80.2,146.05,2.6733333333333333
0,Female,0,1,1,42,1,No,False,0,One year,Electronic check,19.05,761.85,635
0,Female,0,1,1,51,1,Fiber optic,1,1,One year,Mailed check,95.15,5000.05,3.171666666666667
0,Female,0,1,1,58,1,No,False,0,Two year,Credit card (automatic),25.15,1509.9,0.8383333333333333
0,Male,0,0,0,56,1,Fiber optic,0,1,Month-to-month,Electronic check,98.6,5581.05,3.2866666666666666
0,Male,0,1,0,12,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),85.05,999.8,2.835
0,Female,0,1,1,9,1,No,False,0,One year,Mailed check,20.25,172.35,675
0,Female,0,0,0,2,1,DSL,0,0,Month-to-month,Electronic check,45.55,84.4,1.5183333333333333
0,Female,0,1,1,46,1,No,False,0,One year,Mailed check,24.95,1165.9,0.8316666666666667
1,Male,0,0,0,7,1,No,False,0,Month-to-month,Electronic check,19.25,112.3,0.6416666666666667
0,Male,0,1,1,8,1,DSL,0,0,One year,Mailed check,43.45,345.5,1.4483333333333335
0,Female,0,0,0,16,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),74.75,1129.35,2.4916666666666667
0,Male,0,1,1,55,1,DSL,0,0,One year,Credit card (automatic),59.45,3157.0,1.9816666666666667
1,Female,0,0,0,10,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),80.05,830.7,2.6683333333333334
1,Female,0,0,0,16,1,Fiber optic,0,0,Month-to-month,Electronic check,72.65,1194.3,2.421666666666667
1,Female,0,0,0,5,1,Fiber optic,0,1,Month-to-month,Electronic check,85.2,474.8,2.8400000000000003
0,Female,0,0,0,52,1,DSL,1,0,One year,Credit card (automatic),57.95,3042.25,1.9316666666666669
1,Female,0,0,1,1,1,Fiber optic,0,0,Month-to-month,Electronic check,69.65,69.65,2.3216666666666668
1,Male,1,1,0,70,1,Fiber optic,0,1,Month-to-month,Electronic check,102.95,7101.5,3.4316666666666666
0,Female,0,1,0,62,1,Fiber optic,0,1,Month-to-month,Electronic check,101.35,6164.7,3.378333333333333
1,Male,1,1,0,49,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),90.05,4547.25,3.0016666666666665
0,Female,0,0,1,4,0,DSL,0,1,Month-to-month,Mailed check,57.2,223.75,1.9066666666666667
0,Male,0,0,0,4,1,No,False,0,Month-to-month,Mailed check,19.75,78.3,0.6583333333333333
1,Female,0,1,1,17,1,Fiber optic,1,1,Month-to-month,Electronic check,91.85,1574.45,3.0616666666666665
0,Male,0,1,0,14,1,Fiber optic,0,0,Month-to-month,Electronic check,82.65,1185.0,2.7550000000000003
0,Female,0,0,0,59,1,DSL,1,0,One year,Bank transfer (automatic),68.7,4070.95,2.29
0,Female,0,0,0,47,1,DSL,1,0,One year,Mailed check,58.9,2813.05,1.9633333333333334
0,Female,0,1,0,71,1,No,False,0,Two year,Bank transfer (automatic),24.65,1710.15,0.8216666666666667
1,Male,0,1,1,47,1,Fiber optic,1,1,Month-to-month,Bank transfer (automatic),107.35,5118.95,3.578333333333333
0,Male,0,0,0,5,1,Fiber optic,0,0,Month-to-month,Electronic check,96.55,500.1,3.2183333333333333
1,Female,0,1,0,11,1,DSL,0,0,Month-to-month,Electronic check,44.05,483.7,1.4683333333333333
0,Female,0,1,1,41,1,Fiber optic,1,1,One year,Bank transfer (automatic),109.1,4454.25,3.6366666666666663
0,Male,0,0,0,52,1,DSL,0,1,Two year,Credit card (automatic),63.25,3342.45,2.1083333333333334
0,Male,0,0,0,9,1,No,False,0,Month-to-month,Mailed check,20.4,181.8,0.6799999999999999
0,Female,0,0,0,9,1,DSL,0,0,Month-to-month,Electronic check,43.75,405.7,1.4583333333333333
1,Female,0,0,0,10,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),80.25,846.0,2.675
0,Male,0,0,1,12,1,No,False,0,Two year,Bank transfer (automatic),19.35,212.3,645
1,Male,0,0,0,22,1,DSL,1,0,One year,Credit card (automatic),55.15,1193.05,1.8383333333333334
0,Male,0,1,1,52,1,DSL,1,1,One year,Electronic check,68.75,3482.85,2.2916666666666665
1,Female,0,1,1,43,1,DSL,0,1,Month-to-month,Electronic check,56.15,2499.3,1.8716666666666666
0,Female,0,0,0,13,0,DSL,0,1,Month-to-month,Electronic check,49.15,649.4,1.6383333333333332
1,Female,0,0,0,3,1,Fiber optic,0,0,Month-to-month,Electronic check,75.8,246.3,2.5266666666666664
0,Male,1,1,0,16,1,Fiber optic,1,0,Month-to-month,Electronic check,91.55,1540.05,3.0516666666666667
0,Male,1,1,0,45,1,No,False,0,One year,Credit card (automatic),24.7,1174.35,0.8233333333333334
1,Female,0,1,1,4,1,Fiber optic,0,0,Month-to-month,Electronic check,73.75,325.45,2.4583333333333335
0,Male,1,1,0,34,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),85.2,2874.45,2.8400000000000003
1,Female,0,0,0,3,1,Fiber optic,0,0,Month-to-month,Electronic check,79.1,246.5,2.6366666666666663
1,Female,0,1,0,6,1,Fiber optic,0,1,Month-to-month,Electronic check,105.3,545.2,3.51
1,Female,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,19.6,19.6,0.6533333333333334
0,Male,0,1,0,70,1,No,False,0,Two year,Bank transfer (automatic),24.25,1724.15,0.8083333333333333
1,Female,0,1,1,3,0,DSL,0,0,Month-to-month,Credit card (automatic),29.7,91.7,0.99
1,Male,0,0,0,56,1,No,False,0,One year,Electronic check,24.9,1334.0,0.83
1,Male,1,0,0,24,1,Fiber optic,0,1,Month-to-month,Electronic check,101.25,2440.15,3.375
1,Female,1,1,0,25,1,Fiber optic,0,1,Month-to-month,Electronic check,98.5,2514.5,3.283333333333333
0,Female,0,0,0,53,0,DSL,1,1,One year,Electronic check,53.6,2879.2,1.7866666666666666
0,Female,0,1,1,32,0,DSL,0,0,Month-to-month,Electronic check,35.15,1051.05,1.1716666666666666
1,Male,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,69.85,69.85,2.328333333333333
1,Male,0,1,1,25,1,Fiber optic,0,1,One year,Electronic check,90.4,2178.6,3.0133333333333336
0,Male,0,1,1,8,1,DSL,0,0,Month-to-month,Bank transfer (automatic),44.65,369.15,1.4883333333333333
0,Female,0,1,1,27,1,No,False,0,Two year,Mailed check,19.9,550.1,0.6633333333333333
0,Male,1,1,1,46,1,Fiber optic,0,1,Month-to-month,Electronic check,100.7,4541.2,3.356666666666667
0,Female,0,1,0,60,0,DSL,0,0,One year,Electronic check,50.05,2911.5,1.6683333333333332
0,Female,1,0,0,20,1,Fiber optic,0,0,Month-to-month,Electronic check,81.45,1671.6,2.7150000000000003
1,Female,1,0,0,56,1,Fiber optic,0,1,One year,Bank transfer (automatic),104.75,5510.65,3.4916666666666667
1,Female,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,81.1,81.1,2.703333333333333
0,Female,0,0,0,42,1,DSL,1,0,Two year,Credit card (automatic),66.5,2762.75,2.216666666666667
0,Female,0,0,0,16,1,No,False,0,One year,Bank transfer (automatic),20.1,318.6,0.67
0,Female,0,1,1,65,1,Fiber optic,1,1,Two year,Credit card (automatic),110.8,7245.9,3.6933333333333334
0,Female,1,1,0,20,1,Fiber optic,0,1,One year,Bank transfer (automatic),91.0,1859.5,3.033333333333333
0,Male,0,0,0,33,1,Fiber optic,1,1,Two year,Electronic check,88.95,3027.65,2.9650000000000003
0,Male,0,1,0,22,1,No,False,0,Month-to-month,Bank transfer (automatic),20.45,471.55,0.6816666666666666
1,Male,0,0,0,8,0,DSL,0,0,Month-to-month,Electronic check,30.45,226.45,1.015
0,Male,0,0,0,44,1,No,False,0,Two year,Credit card (automatic),20.4,905.55,0.6799999999999999
0,Female,0,1,1,72,1,No,False,0,Two year,Bank transfer (automatic),26.25,1988.05,875
1,Male,0,0,0,7,1,Fiber optic,0,1,Month-to-month,Electronic check,93.85,635.6,3.128333333333333
0,Female,1,0,0,20,1,Fiber optic,0,0,Month-to-month,Electronic check,94.1,1782.4,3.1366666666666663
0,Female,0,1,0,51,1,DSL,1,1,One year,Credit card (automatic),78.65,3950.85,2.621666666666667
0,Female,1,0,0,69,1,Fiber optic,1,1,Two year,Credit card (automatic),110.25,7467.55,3.675
1,Male,0,0,0,57,0,DSL,0,1,Month-to-month,Electronic check,39.3,2111.45,1.3099999999999998
1,Male,0,0,1,35,1,Fiber optic,0,1,One year,Electronic check,85.15,3030.6,2.8383333333333334
1,Female,0,1,1,2,1,Fiber optic,0,0,Month-to-month,Electronic check,70.4,147.15,2.3466666666666667
1,Male,1,0,0,15,1,Fiber optic,0,0,Month-to-month,Electronic check,79.4,1156.1,2.646666666666667
0,Male,0,1,1,22,1,No,False,0,One year,Mailed check,19.95,433.5,0.6649999999999999
0,Male,0,0,1,53,1,DSL,1,0,One year,Credit card (automatic),62.85,3419.5,2.095
0,Female,0,0,0,9,1,Fiber optic,0,1,Month-to-month,Mailed check,88.4,788.6,2.9466666666666668
0,Female,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.35,20.35,0.6783333333333333
0,Male,0,1,1,32,1,No,False,0,Two year,Mailed check,18.95,613.95,0.6316666666666666
0,Male,0,1,0,34,1,Fiber optic,0,0,Month-to-month,Mailed check,88.85,3000.25,2.9616666666666664
0,Male,0,0,1,54,1,DSL,1,0,One year,Electronic check,61.0,3283.05,2.033333333333333
1,Female,0,1,1,6,1,Fiber optic,1,0,Month-to-month,Electronic check,80.5,502.85,2.683333333333333
0,Male,0,1,1,62,1,No,False,0,One year,Bank transfer (automatic),19.95,1244.8,0.6649999999999999
1,Female,0,1,1,13,1,DSL,0,0,Month-to-month,Electronic check,55.95,734.35,1.865
0,Female,0,1,1,30,1,No,False,0,Two year,Mailed check,19.3,602.9,0.6433333333333333
0,Male,0,1,1,55,1,No,False,0,One year,Mailed check,19.5,1026.35,0.65
0,Male,0,1,1,17,1,DSL,0,1,One year,Bank transfer (automatic),70.35,1201.65,2.3449999999999998
0,Female,0,1,0,7,1,DSL,1,1,Month-to-month,Bank transfer (automatic),81.25,580.1,2.7083333333333335
0,Female,0,1,0,18,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),95.95,1745.5,3.1983333333333333
0,Female,0,1,1,6,1,DSL,0,0,Month-to-month,Mailed check,45.5,285.2,1.5166666666666666
0,Male,0,0,0,53,1,DSL,1,0,Two year,Bank transfer (automatic),73.9,3958.25,2.4633333333333334
1,Male,0,1,0,16,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),73.85,1284.2,2.4616666666666664
0,Male,0,1,1,45,1,No,False,0,Two year,Mailed check,24.45,1088.25,815
0,Female,1,1,0,64,1,Fiber optic,0,0,One year,Bank transfer (automatic),97.0,6430.9,3.2333333333333334
0,Female,0,0,0,18,0,DSL,1,0,One year,Mailed check,40.2,711.95,1.34
0,Male,0,1,0,70,1,DSL,1,0,Two year,Credit card (automatic),74.8,5315.8,2.493333333333333
0,Male,0,0,0,69,1,No,False,0,Two year,Bank transfer (automatic),23.95,1713.1,0.7983333333333333
0,Female,0,1,1,40,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),96.35,3915.4,3.2116666666666664
1,Female,0,1,1,21,1,Fiber optic,1,1,Month-to-month,Electronic check,102.8,2110.15,3.4266666666666667
1,Female,0,0,0,19,1,Fiber optic,0,0,Month-to-month,Electronic check,95.15,1789.25,3.171666666666667
0,Male,0,1,1,18,1,Fiber optic,0,1,Month-to-month,Mailed check,87.9,1500.5,2.93
0,Male,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.05,20.05,0.6683333333333333
1,Male,0,0,0,2,1,DSL,0,0,Month-to-month,Bank transfer (automatic),62.05,118.3,2.0683333333333334
0,Female,0,1,0,33,0,DSL,1,1,Two year,Bank transfer (automatic),59.55,2016.3,1.9849999999999999
1,Male,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,19.3,19.3,0.6433333333333333
0,Female,1,1,1,60,1,DSL,1,0,One year,Credit card (automatic),74.85,4456.35,2.4949999999999997
0,Male,0,1,0,72,1,Fiber optic,1,1,Two year,Credit card (automatic),109.75,7758.9,3.658333333333333
1,Male,0,0,0,2,1,DSL,0,0,Month-to-month,Mailed check,45.0,96.45,1.5
0,Female,0,0,0,63,1,DSL,1,1,Two year,Credit card (automatic),79.85,4861.45,2.6616666666666666
0,Male,0,0,0,12,1,DSL,1,0,Month-to-month,Electronic check,67.25,832.3,2.2416666666666667
0,Female,0,0,0,31,1,Fiber optic,1,0,Month-to-month,Electronic check,87.6,2724.25,2.92
0,Male,0,1,1,71,1,DSL,1,1,Two year,Credit card (automatic),89.9,6457.15,2.996666666666667
0,Female,0,0,0,1,1,Fiber optic,0,1,Month-to-month,Electronic check,94.4,94.4,3.146666666666667
0,Male,1,1,0,50,1,Fiber optic,0,1,One year,Bank transfer (automatic),101.9,5265.5,3.396666666666667
0,Male,0,0,0,54,0,DSL,0,0,Two year,Bank transfer (automatic),46.2,2431.95,1.54
1,Female,0,0,0,1,1,DSL,1,0,Month-to-month,Electronic check,52.2,52.2,1.74
0,Female,1,0,0,11,1,DSL,0,0,Month-to-month,Electronic check,55.6,580.8,1.8533333333333333
0,Male,0,1,0,44,1,DSL,1,1,One year,Electronic check,70.95,3250.45,2.365
0,Male,0,1,0,62,1,Fiber optic,1,1,Two year,Bank transfer (automatic),107.6,6912.7,3.5866666666666664
0,Male,0,0,0,57,1,Fiber optic,0,1,One year,Electronic check,86.9,4939.25,2.896666666666667
0,Male,0,1,1,18,1,No,False,0,One year,Bank transfer (automatic),19.8,342.3,0.66
0,Male,0,1,0,70,1,Fiber optic,1,0,Two year,Bank transfer (automatic),98.7,6858.9,3.29
0,Female,0,0,0,21,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),99.85,1992.55,3.328333333333333
1,Male,1,0,0,17,1,DSL,0,0,Month-to-month,Electronic check,45.05,770.6,1.5016666666666665
0,Female,1,1,0,42,1,Fiber optic,0,1,Month-to-month,Electronic check,95.55,3930.6,3.185
0,Male,0,1,0,11,1,DSL,0,0,Month-to-month,Bank transfer (automatic),45.9,521.9,1.53
0,Female,0,1,0,21,1,Fiber optic,1,0,One year,Electronic check,79.2,1742.45,2.64
0,Female,0,0,0,3,1,No,False,0,Month-to-month,Electronic check,19.55,61.05,0.6516666666666667
0,Female,0,0,1,8,1,No,False,0,Month-to-month,Mailed check,19.95,170.9,0.6649999999999999
1,Male,0,1,1,18,1,DSL,0,0,Month-to-month,Electronic check,57.45,990.85,1.915
1,Female,1,0,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,88.55,179.25,2.9516666666666667
0,Male,0,1,1,2,1,No,False,0,One year,Mailed check,20.2,34.75,0.6733333333333333
0,Female,1,0,0,51,1,No,False,0,Two year,Credit card (automatic),19.6,967.9,0.6533333333333334
0,Male,0,1,1,21,1,DSL,0,1,One year,Bank transfer (automatic),75.9,1549.75,2.5300000000000002
1,Male,0,1,0,55,0,DSL,1,1,Month-to-month,Bank transfer (automatic),54.55,2978.3,1.8183333333333331
0,Female,0,0,0,70,1,DSL,1,1,Two year,Credit card (automatic),89.75,6367.2,2.9916666666666667
1,Male,0,0,0,31,1,DSL,1,0,Month-to-month,Electronic check,55.25,1715.65,1.8416666666666666
0,Male,0,0,0,67,0,DSL,1,1,One year,Bank transfer (automatic),49.35,3321.35,1.645
1,Female,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,70.1,70.1,2.3366666666666664
0,Male,0,0,0,21,1,No,False,0,Two year,Mailed check,19.6,390.4,0.6533333333333334
1,Female,0,1,0,22,1,Fiber optic,0,0,Month-to-month,Electronic check,69.25,1554.0,2.308333333333333
1,Female,1,0,0,11,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),84.8,906.85,2.8266666666666667
0,Male,1,0,0,1,1,DSL,0,0,Month-to-month,Electronic check,45.2,45.2,1.5066666666666668
0,Male,0,1,0,72,1,No,False,0,Two year,Credit card (automatic),25.85,1872.2,0.8616666666666667
0,Female,0,1,1,34,1,No,False,0,One year,Credit card (automatic),25.6,917.15,0.8533333333333334
0,Female,0,1,1,29,1,No,False,0,One year,Electronic check,20.0,540.05,0.6666666666666666
1,Male,0,1,0,56,1,Fiber optic,0,1,One year,Credit card (automatic),100.3,5614.45,3.3433333333333333
0,Male,0,1,1,5,1,DSL,1,0,Month-to-month,Credit card (automatic),64.4,316.9,2.146666666666667
0,Male,0,0,0,18,0,DSL,0,0,Month-to-month,Mailed check,33.6,550.35,1.12
0,Female,0,1,1,20,1,No,False,0,Month-to-month,Electronic check,20.0,417.65,0.6666666666666666
1,Female,1,0,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,79.6,195.05,2.6533333333333333
0,Male,0,0,1,45,1,Fiber optic,0,1,Two year,Bank transfer (automatic),99.7,4634.35,3.3233333333333333
0,Male,1,1,0,20,1,Fiber optic,1,1,Month-to-month,Electronic check,107.05,2172.05,3.5683333333333334
0,Female,0,0,0,29,1,No,False,0,One year,Mailed check,20.0,599.3,0.6666666666666666
0,Female,0,0,0,50,1,DSL,1,1,Two year,Mailed check,79.6,4024.2,2.6533333333333333
0,Female,0,0,0,11,0,DSL,0,1,Month-to-month,Mailed check,35.8,363.15,1.1933333333333331
0,Male,0,1,1,72,1,DSL,1,1,Two year,Credit card (automatic),91.95,6614.9,3.065
0,Male,0,0,1,6,1,No,False,0,Month-to-month,Mailed check,19.65,100.9,0.6549999999999999
1,Female,0,0,0,44,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),84.8,3862.55,2.8266666666666667
0,Male,0,1,0,72,1,DSL,1,1,Two year,Credit card (automatic),86.65,6094.25,2.8883333333333336
0,Male,0,0,0,48,1,Fiber optic,1,0,Month-to-month,Electronic check,95.4,4445.3,3.18
0,Male,1,0,0,50,1,DSL,0,1,Month-to-month,Bank transfer (automatic),70.35,3454.6,2.3449999999999998
0,Male,0,0,0,1,1,DSL,0,0,Month-to-month,Mailed check,55.55,55.55,1.8516666666666666
1,Male,0,0,1,1,0,DSL,0,0,Month-to-month,Electronic check,24.75,24.75,825
0,Male,0,1,1,36,0,DSL,1,1,One year,Credit card (automatic),60.7,2234.55,2.0233333333333334
0,Male,0,1,1,7,1,No,False,0,Month-to-month,Mailed check,20.25,144.35,675
1,Male,0,0,0,26,1,Fiber optic,0,1,Month-to-month,Electronic check,98.35,2515.3,3.2783333333333333
0,Female,0,0,0,40,1,No,False,0,Two year,Mailed check,20.15,804.85,0.6716666666666666
0,Male,0,1,1,72,1,DSL,1,0,Two year,Credit card (automatic),72.1,5016.65,2.4033333333333333
0,Male,0,1,0,63,1,DSL,1,1,Two year,Credit card (automatic),79.8,5034.05,2.6599999999999997
0,Female,0,1,0,2,1,Fiber optic,1,0,Month-to-month,Electronic check,80.15,194.55,2.671666666666667
0,Male,0,1,1,60,1,Fiber optic,0,1,One year,Bank transfer (automatic),95.4,5812.0,3.18
0,Female,0,1,1,47,1,No,False,0,Two year,Bank transfer (automatic),19.3,890.5,0.6433333333333333
1,Male,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.5,20.5,0.6833333333333333
0,Male,0,0,0,25,1,DSL,1,1,Month-to-month,Mailed check,79.0,1902.0,2.6333333333333333
0,Female,0,0,0,4,1,Fiber optic,0,0,Month-to-month,Electronic check,75.65,302.35,2.521666666666667
1,Female,0,0,0,1,1,DSL,0,0,Month-to-month,Mailed check,50.1,50.1,1.6700000000000002
0,Female,1,1,0,37,1,No,False,0,One year,Mailed check,19.6,727.8,0.6533333333333334
1,Female,1,0,0,4,1,Fiber optic,0,0,Month-to-month,Electronic check,84.6,360.1,2.82
0,Male,0,1,1,72,1,DSL,0,1,Two year,Bank transfer (automatic),75.4,5480.25,2.5133333333333336
0,Female,0,1,0,67,1,Fiber optic,0,1,One year,Bank transfer (automatic),105.7,6816.95,3.5233333333333334
0,Female,0,1,0,59,1,DSL,1,1,One year,Electronic check,80.1,4693.2,2.67
1,Male,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,70.4,70.4,2.3466666666666667
